Created.Date,Agency.Name,Complaint.Type,Descriptor,Location.Type,Incident.Zip,Incident.Address,Borough,Latitude,Longitude,location,complain
1/21/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11692,1-43 BEACH 74 STREET,QUEENS,40.58717396,-73.80178927,1,1
8/18/13 0:04,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10307,225 ELLIS STREET,STATEN ISLAND,40.51478878,-74.24842226,2,2
6/16/13 2:22,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10014,722 WASHINGTON STREET,MANHATTAN,40.73568617,-74.00836784,2,2
5/9/13 11:58,Department of Transportation,Traffic Signal Condition,Controller,,11211,,BROOKLYN,40.70842607,-73.95790378,0,3
11/13/13 14:01,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,Street,10461,1911 MULFORD AVENUE,BRONX,40.8501223,-73.83485645,3,5
11/11/13 0:00,Department of Housing Preservation and Development,NONCONST,JANITOR-SUPER,RESIDENTIAL BUILDING,10031,546 WEST 146 STREET,MANHATTAN,40.82645156,-73.94843451,1,4
8/11/13 13:39,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10470,411 EAST 240 STREET,BRONX,40.90132241,-73.86481499,3,3
6/3/13 21:04,Department of Transportation,Street Light Condition,Street Light Cycling,,11104,,QUEENS,40.74017566,-73.92691808,0,2
1/3/13 4:16,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11104,48-11 39 STREET,QUEENS,40.73982437,-73.92697982,3,3
1/14/13 15:59,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,10306,11 WATERSIDE STREET,STATEN ISLAND,40.56454442,-74.09978256,0,1
6/13/13 18:16,Department of Transportation,Street Condition,Cave-in,Street,11233,,BROOKLYN,40.6811015,-73.91682993,3,3
10/22/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11416,97-14 76 STREET,QUEENS,40.68129599,-73.8621279,1,1
12/17/13 17:46,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11691,13-57 MCBRIDE STREET,QUEENS,40.60712229,-73.75698208,0,1
4/13/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10034,97 SHERMAN AVENUE,MANHATTAN,40.86380538,-73.92535778,1,1
5/12/13 0:00,Department of Housing Preservation and Development,PLUMBING,SEWER,RESIDENTIAL BUILDING,11434,146-12 175 STREET,QUEENS,40.66252303,-73.77159088,1,1
9/2/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11222,305 MC GUINESS BOULEVARD,BROOKLYN,40.73267647,-73.95203953,1,1
1/26/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11226,32 CLARKSON AVENUE,BROOKLYN,40.65490596,-73.95848896,1,1
3/14/13 17:38,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11362,46-24 243 STREET,QUEENS,40.76368045,-73.74243686,3,2
1/1/13 10:48,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10302,164 CATHERINE STREET,STATEN ISLAND,40.62938397,-74.13780088,3,3
7/10/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11216,952 BERGEN STREET,BROOKLYN,40.67668179,-73.95518026,1,4
12/18/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10452,1419 JESUP AVENUE,BRONX,40.84165234,-73.92044573,1,1
6/17/13 9:10,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11216,1183 FULTON STREET,BROOKLYN,40.68082051,-73.95417878,0,2
9/23/13 16:11,Department of Transportation,Traffic Signal Condition,Controller,,11220,,BROOKLYN,40.63873492,-74.01335684,0,3
3/12/13 13:30,Department of Transportation,Street Condition,Failed Street Repair,Street,10027,19 WEST 121 STREET,MANHATTAN,40.80470683,-73.94612515,3,3
4/2/13 11:24,Department of Transportation,Street Condition,Pothole,,, WILD AVENUE,STATEN ISLAND,NA,NA,0,3
6/13/13 2:01,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,11221,56 STOCKHOLM STREET,BROOKLYN,40.69640151,-73.92580846,3,2
7/10/13 16:09,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11374,,QUEENS,40.73091159,-73.86083095,3,2
11/11/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10452,1414 WYTHE PLACE,BRONX,40.83959802,-73.91481754,1,4
6/16/13 19:12,Department of Parks and Recreation,Violation of Park Rules,BBQ Outside Authorized Area,Park,10462,,BRONX,NA,NA,2,5
6/11/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11213,1589 PRESIDENT STREET,BROOKLYN,40.66724683,-73.93541132,1,1
7/17/13 9:18,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,10309,792 ROSSVILLE AVENUE,STATEN ISLAND,40.54574544,-74.20962707,3,2
3/20/13 0:00,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,10312,1090 ARDEN AVENUE,STATEN ISLAND,40.54303068,-74.17351633,1,1
5/4/13 0:00,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,11220,553 46 STREET,BROOKLYN,40.64665969,-74.00683597,1,1
8/14/13 9:07,Department of Health and Mental Hygiene,Standing Water,Swimming Pool - Unmaintained,1-2 Family Dwelling,11235,2649 EAST 28 STREET,BROOKLYN,40.58823858,-73.94153644,1,5
1/15/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11233,906 HERKIMER STREET,BROOKLYN,40.67819935,-73.92340596,1,1
2/5/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,11368,112-22 37 AVENUE,QUEENS,40.75449343,-73.85548668,1,2
9/5/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11691,2520 SEAGIRT AVENUE,QUEENS,40.5951298,-73.75939145,1,1
12/26/13 22:25,Department of Transportation,Street Light Condition,Street Light Out,,10302,146 CLINTON PL,STATEN ISLAND,40.63324056,-74.13993813,0,2
7/18/13 15:23,Department of Transportation,Street Light Condition,Street Light Cycling,,,,BRONX,NA,NA,0,2
3/7/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10011,117 WEST 15 STREET,MANHATTAN,40.73836806,-73.99708431,1,1
4/1/13 14:25,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10027,260 LENOX AVENUE,MANHATTAN,40.8066392,-73.94630058,0,2
8/27/13 13:00,CHALL,Agency Issues,NYC Rapid Repairs - General Complaint or Feedback,,,,Unspecified,NA,NA,0,5
11/25/13 0:00,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10031,644 RIVERSIDE DRIVE,MANHATTAN,40.82511994,-73.95389153,1,1
11/23/13 1:36,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11224,2879 WEST 17 STREET,BROOKLYN,40.57730344,-73.98489153,2,5
3/25/13 11:43,Department of Sanitation,Graffiti,Graffiti,Residential,11220,418 61 STREET,BROOKLYN,40.63984587,-74.0183475,1,2
10/31/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10459,873 INTERVALE AVENUE,BRONX,40.81827789,-73.8957653,1,1
8/13/13 12:47,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11373,94-20 42 AVENUE,QUEENS,40.74553909,-73.87084763,0,5
5/16/13 10:55,Department of Transportation,Street Condition,Blocked - Construction,Street,10014,,MANHATTAN,40.73572196,-74.0067982,3,3
3/20/13 15:56,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,10306,129 HETT AVENUE,STATEN ISLAND,40.5628419,-74.10371018,0,5
12/17/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,11213,1081 EASTERN PARKWAY,BROOKLYN,40.6688838,-73.93252592,1,1
3/30/13 9:01,Queens East 10,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11419,107-27 134 STREET,QUEENS,40.68766482,-73.8106673,3,4
1/22/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11213,1550 STERLING PLACE,BROOKLYN,40.67127134,-73.92733245,1,1
2/22/13 19:30,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11432,,QUEENS,40.70844705,-73.80022035,3,2
7/19/13 10:03,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,862 EAST 13 STREET,BROOKLYN,40.62813239,-73.96385543,3,3
4/18/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11226,125 LENOX ROAD,BROOKLYN,40.65385069,-73.95509109,1,4
1/25/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11229,2000 KINGS HIGHWAY,BROOKLYN,40.61066903,-73.95347059,1,1
5/29/13 19:08,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10039,,MANHATTAN,NA,NA,2,5
12/16/13 0:00,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,10453,1979 WALTON AVENUE,BRONX,40.8517546,-73.90802806,1,1
1/7/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11209,9524 FT HAMILTON PARKWAY,BROOKLYN,40.6145338,-74.02965751,1,1
6/7/13 10:57,Department of Transportation,Street Light Condition,Street Light Out,,11416,,QUEENS,40.68814947,-73.84883351,0,2
1/19/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11201,256 PACIFIC STREET,BROOKLYN,40.68828678,-73.99038689,1,1
5/9/13 23:09,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11416,89-16 101 AVENUE,QUEENS,40.68286298,-73.85090064,3,2
3/25/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,10452,40 FEATHERBED LANE,BRONX,40.84594708,-73.91557205,1,2
9/23/13 12:39,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11208,987 ESSEX STREET,BROOKLYN,40.66018094,-73.87458836,3,2
4/22/13 0:00,Department of Housing Preservation and Development,NONCONST,JANITOR-SUPER,RESIDENTIAL BUILDING,10458,2470 BEAUMONT AVENUE,BRONX,40.85583845,-73.8834266,1,4
12/14/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11218,15 WESTMINSTER ROAD,BROOKLYN,40.64871147,-73.96868042,1,1
4/5/13 22:10,Department of Transportation,Broken Muni Meter,Timer Defect - Fast/Fail,Street,10017,110 EAST 49 STREET,MANHATTAN,40.7563158,-73.97389609,3,3
5/15/13 13:38,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,10466,4411 ELY AVENUE,BRONX,40.89905201,-73.84887836,3,5
6/21/13 13:33,Department of Consumer Affairs,Consumer Complaint,Receipt Incomplete/Not Given,,11372,37-24 74 STREET,QUEENS,40.74820653,-73.89170647,0,2
9/9/13 10:47,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,10463, WEST  231 STREET,BRONX,40.88491645,-73.91961642,0,1
6/17/13 13:06,Department of Finance,DOF Literature Request,Application for Disability Rent Increase Exemption - English,,,,Unspecified,NA,NA,0,4
8/21/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10462,1510 UNIONPORT ROAD,BRONX,40.83622162,-73.85631381,1,1
12/6/13 9:06,Brooklyn South 10,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,11209,7519 NARROWS AVENUE,BROOKLYN,40.63316915,-74.03590951,3,4
9/16/13 9:55,Department of Transportation,Street Light Condition,Street Light Cycling,,10463,,BRONX,40.88486808,-73.89080396,0,2
2/8/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,,211 IRVING AVENUE,BROOKLYN,NA,NA,1,4
10/17/13 9:56,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11103,31-49 45 STREET,QUEENS,40.75822725,-73.91407696,3,2
9/18/13 16:18,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Commercial Building,10007,30 VESEY STREET,MANHATTAN,40.71197684,-74.00986542,2,5
12/28/13 23:58,Department of Transportation,Street Condition,Pothole,,10304,225 NORTH RAILROAD AVENUE,STATEN ISLAND,40.59774721,-74.08766823,0,3
10/24/13 11:53,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11219,,BROOKLYN,40.62865399,-73.99516171,0,1
12/4/13 16:01,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11421,76-18 ROCKAWAY BOULEVARD,QUEENS,40.68558007,-73.8640012,0,2
11/24/13 0:00,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10469,2549 RADCLIFF AVENUE,BRONX,40.86386884,-73.86061418,1,1
1/19/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10011,221 WEST 16 STREET,MANHATTAN,40.74024002,-73.9995381,1,1
11/13/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10034,4915 BROADWAY,MANHATTAN,40.86740423,-73.92204191,1,1
11/4/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10461,15 LANE AVENUE,BRONX,40.84135926,-73.84331356,1,1
1/24/13 15:09,Department of Transportation,Traffic Signal Condition,Post,,11226,,BROOKLYN,40.65231397,-73.95601111,0,3
5/3/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,LOCKS,RESIDENTIAL BUILDING,11693,207 BEACH 96 STREET,QUEENS,40.58545533,-73.81815402,1,2
5/4/13 12:12,Department of Transportation,Broken Muni Meter,No Receipt,Street,10011,,MANHATTAN,40.74286393,-74.00396965,3,3
9/20/13 20:10,Department of Consumer Affairs,Consumer Complaint,False Advertising,,10018,218 WEST 37 STREET,MANHATTAN,40.75322225,-73.99003824,0,2
7/16/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,10027,145 MORNINGSIDE AVENUE,MANHATTAN,40.81162687,-73.9538214,1,2
9/20/13 9:55,Department of Transportation,Street Light Condition,Street Light Out,,10473,,BRONX,40.81987862,-73.85776899,0,2
7/16/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,11224,2785 WEST 16 STREET,BROOKLYN,40.57967487,-73.9842646,1,1
9/5/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10463,3660 WALDO AVENUE,BRONX,40.88685083,-73.90439185,1,1
11/29/13 0:00,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,10458,2395 TIEBOUT AVENUE,BRONX,40.85906459,-73.89608819,1,2
10/1/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,10468,2474 GRAND AVENUE,BRONX,40.86390903,-73.90242555,1,2
7/8/13 13:10,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,11354,,QUEENS,NA,NA,2,5
4/17/13 15:18,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,,BROOKLYN,40.69304898,-73.99072878,3,5
3/7/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11368,34-24 97 STREET,QUEENS,40.75464348,-73.87090217,1,1
5/31/13 8:53,Department of Sanitation,Graffiti,Graffiti,Comercial,10012,264 LAFAYETTE STREET,MANHATTAN,40.72358205,-73.99657627,2,2
9/13/13 23:45,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10312,99 MOFFETT STREET,STATEN ISLAND,40.54459782,-74.17541658,3,3
12/5/13 12:32,Department of Buildings,Elevator,Elevator - Defective/Not Working,,10017,315 MADISON AVENUE,MANHATTAN,40.75266091,-73.97937644,0,5
7/30/13 15:02,Department of Transportation,Traffic Signal Condition,Controller,,11214,,BROOKLYN,40.60194983,-73.99380961,0,3
1/2/13 15:48,Department of Transportation,Street Light Condition,Street Light Out,,,,MANHATTAN,NA,NA,0,2
11/9/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,11226,1361 NOSTRAND AVENUE,BROOKLYN,40.65346151,-73.94984402,1,2
12/5/13 10:37,Department of Transportation,Street Light Condition,Street Light Out,,11428,,QUEENS,40.71851553,-73.75638111,0,2
3/7/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,,952 ST JOHNS PLACE,BROOKLYN,NA,NA,1,2
12/2/13 20:30,Department of Transportation,Street Light Condition,Street Light Out,,10301,,STATEN ISLAND,40.61596677,-74.10455993,0,2
12/25/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10456,956 SHERMAN AVENUE,BRONX,40.82825994,-73.91908142,1,1
3/11/13 11:46,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,11218,,BROOKLYN,40.6417069,-73.98204475,0,1
4/10/13 12:35,Department of Environmental Protection,Water System,Dirty Water (WE),,11230,1564 EAST 15 STREET,BROOKLYN,40.61144235,-73.95880052,0,1
1/16/13 12:44,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11354, 155 STREET,QUEENS,40.76721187,-73.80966138,3,3
4/23/13 13:56,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11221,,BROOKLYN,40.69042813,-73.93354262,0,3
1/25/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11364,67-99 223 PLACE,QUEENS,40.74493257,-73.7518997,1,1
12/11/13 0:00,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11213,141 ROCHESTER AVENUE,BROOKLYN,40.67429364,-73.92780502,1,5
3/6/13 11:29,Department of Transportation,Street Light Condition,Street Light Out,,11366,,QUEENS,40.73370837,-73.78126606,0,2
12/13/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,10451,235 EAST 149 STREET,BRONX,40.81772084,-73.92402214,1,2
10/10/13 1:31,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11208,3123 FULTON STREET,BROOKLYN,40.68151921,-73.88007901,2,2
11/27/13 10:21,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,Unspecified,NA,NA,0,4
9/9/13 10:12,Department of Environmental Protection,Industrial Waste,Wastewater Into Catch Basin (IEB),,10465,286 HOLLYWOOD AVENUE,BRONX,40.81915352,-73.814878,0,5
11/24/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10030,2394 ADAM C POWELL BOULEVARD,MANHATTAN,40.81832389,-73.94151134,1,1
2/16/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10306,675 TYSENS LANE,STATEN ISLAND,40.56211092,-74.1133364,1,1
9/12/13 16:21,Department of Transportation,Street Light Condition,Street Light Out,,11214,,BROOKLYN,40.60194983,-73.99380961,0,2
8/30/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11372,81-06 34 AVENUE,QUEENS,40.75364365,-73.8857855,1,1
4/3/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10023,267 WEST 71 STREET,MANHATTAN,40.7786955,-73.98390344,1,4
1/2/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11209,8125 5 AVENUE,BROOKLYN,40.62481151,-74.02453587,1,1
1/26/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10453,1610 DR M L KING JR BOULEVARD,BRONX,40.84643687,-73.92118096,1,1
8/26/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,10467,3215 HOLLAND AVENUE,BRONX,40.87163906,-73.86521161,1,2
6/27/13 14:33,Department of Transportation,Street Condition,Blocked - Construction,Street,10038,59 MAIDEN LANE,MANHATTAN,40.70826605,-74.00823094,3,3
11/26/13 14:07,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11364,,QUEENS,40.73676515,-73.75236312,3,2
11/13/13 9:48,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,Address Outside of NYC,,,Unspecified,NA,NA,4,5
